index,marca,nombre,pegatina,anyo,km,combustible,cv,transmision,unico_dueno,ubicacion,longitud,anchura,altura,peso,maletero,deposito,velocidad_maxima,0a100,consumo,emisiones,numero_llaves,numero_extras,precio
5265,Seat,Seat Ibiza,C,2021,74834,Gasolina,110,MANUAL,True,,4.06,1.78,1.44,1134,1165,-,195,10.2,5.1,116,1,5,12314
5266,Nissan,Nissan X-TRAIL,C,2017,121358,Gasolina,163,MANUAL,True,Murcia,4.64,1.83,1.72,1430,1982,-,200,9.7,6.4,149,2,5,17090
5267,Hyundai,Hyundai i30,C,2021,55599,Gasolina,280,MANUAL,True,Barcelona,4.34,1.8,1.45,1419,1287,-,250,5.9,8.0,182,1,5,32390
5268,Audi,Audi A3,C,2020,108711,Diésel,150,AUTO,False,Madrid,4.31,1.79,1.43,1395,1220,-,218,8.1,5.7,120,2,5,24990
5269,Opel,Opel Grandland X,C,2020,133350,Diésel,130,MANUAL,True,Alicante,4.48,1.86,1.61,1435,1652,-,192,10.9,5.2,136,2,5,15990
5270,Renault,Renault Kangoo Combi,C,2018,79920,Diésel,75,MANUAL,False,Málaga,4.28,1.83,1.84,1320,,-,150,4.3,112.0,,2,5,14200
5271,Peugeot,Peugeot 208,C,2023,4927,Gasolina,75,MANUAL,True,,4.06,1.75,1.43,980,406,-,174,13.2,5.2,118,2,5,14790
5272,Hyundai,Hyundai Santa Fe,B,2013,195310,Diésel,197,AUTO,False,Barcelona,4.69,1.88,1.68,1840,1680,-,190,10.3,6.8,178,2,5,14500
5273,Land Rover,Land Rover Range Rover Evoque,B,2011,164642,Diésel,150,MANUAL,False,Barcelona,4.36,1.9,1.64,1700,1445,-,185,10.8,5.7,149,1,5,15450
5274,Abarth,Abarth 500,C,2015,128068,Gasolina,135,MANUAL,False,Valencia,3.66,1.63,1.48,1035,550,-,205,7.9,6.5,155,2,5,12690
5275,BMW,BMW Serie 1,C,2017,95533,Gasolina,184,AUTO,True,Alicante,4.33,1.77,1.44,1445,1200,-,230,7.1,5.7,131,2,5,23890
5276,MG,MG HS,C,2023,7212,Gasolina,162,MANUAL,False,,4.57,1.88,1.69,1513,1454,-,190,9.9,7.4,168,1,5,17561
5277,Alfa Romeo,Alfa Romeo Giulietta,C,2016,198894,Diésel,120,MANUAL,False,,4.35,1.8,1.47,1310,1045,-,195,10.0,3.9,103,2,5,8500
5278,Citroën,Citroën C4,C,2017,52937,Diésel,99,MANUAL,True,Sevilla,4.33,1.79,1.5,1275,1183,-,180,11.5,3.6,95,1,5,12990
5279,Renault,Renault Grand Scénic,C,2016,93936,Diésel,130,MANUAL,False,,4.57,1.85,1.67,1563,2063,-,195,11.1,4.4,114,2,5,14290
5280,Audi,Audi A1,C,2020,34651,Gasolina,95,MANUAL,False,,4.03,1.74,1.41,1165,1090,-,191,10.8,5.7,107,2,5,16900
5281,Seat,Seat Ateca,C,2019,53710,Gasolina,150,MANUAL,False,Barcelona,4.36,1.84,1.62,1355,,-,201,8.5,5.5,126,2,5,22200
5282,Mazda,Mazda CX-5,C,2018,130464,Gasolina,165,AUTO,True,Málaga,4.55,1.84,1.68,1615,1620,-,201,10.3,6.6,150,2,5,20150
5283,Mazda,Mazda CX-3,C,2021,38900,Gasolina,121,MANUAL,True,Madrid,4.28,1.77,1.54,1259,1260,-,192,9.0,6.2,140,2,5,21990
5284,Mercedes,Mercedes Clase C,C,2019,146387,Diésel,160,AUTO,False,Valencia,4.7,1.81,1.46,1615,1480,-,220,8.2,4.3,114,2,5,24290
5285,Mitsubishi,Mitsubishi ASX,C,2019,46532,Gasolina,117,MANUAL,True,Castellón,4.37,1.81,1.64,1285,1183,-,183,11.5,6.6,152,2,5,15800
5286,KIA,KIA Ceed Sportswagon,C,2016,102726,Diésel,136,MANUAL,False,Valencia,4.51,1.78,1.49,1314,1642,-,194,10.5,4.0,104,1,5,15790
5287,Peugeot,Peugeot Traveller,C,2019,81710,Diésel,180,AUTO,False,Vizcaya,4.96,1.92,1.9,1730,2550,-,185,8.8,6.4,143,2,5,53990
5288,Volkswagen,Volkswagen Scirocco,C,2011,188203,Gasolina,160,MANUAL,False,,4.26,1.81,1.4,1346,1006,-,218,8.0,6.6,154,2,5,9990
5289,Seat,Seat Ibiza,,2003,114661,Diésel,100,MANUAL,True,,3.95,1.7,1.44,1165,960,-,190,10.8,5.0,135,2,4,4800
5290,Audi,Audi A5,C,2017,174865,Diésel,190,AUTO,False,,4.73,1.84,1.39,1595,,-,235,7.9,4.3,112,2,5,20190
5291,Renault,Renault Arkana,ECO,2024,11405,Híbrido,140,AUTO,True,Toledo,4.57,1.82,1.57,1411,1296,-,174,9.8,5.9,132,2,5,28500
5292,BMW,BMW Serie 1,C,2018,38226,Gasolina,184,AUTO,False,Madrid,4.33,1.77,1.42,1445,1200,-,230,7.1,5.7,131,2,5,26990
5293,Audi,Audi Q2,C,2021,114003,Gasolina,150,AUTO,False,Madrid,4.21,1.79,1.51,1380,1050,-,218,8.6,6.0,116,1,5,20578
5294,KIA,KIA Sorento,C,2015,110163,Diésel,200,AUTO,True,Granada,4.78,1.89,1.69,1791,1662,-,203,9.3,6.6,174,1,5,23490
5295,Audi,Audi A3,B,2010,155467,Diésel,105,MANUAL,False,,4.29,1.77,1.42,1395,1100,-,194,11.7,4.2,112,2,5,9990
5296,Alfa Romeo,Alfa Romeo Giulietta,C,2019,76834,Gasolina,120,MANUAL,True,Murcia,4.35,1.8,1.47,1280,1045,-,195,9.4,7.2,166,2,5,16990
5297,Citroën,Citroën Grand C4 Picasso,B,2015,122884,Diésel,115,MANUAL,True,,4.6,1.83,1.64,1320,,-,189,13.9,4.3,114,2,5,11290
5298,Mitsubishi,Mitsubishi Eclipse Cross,C,2019,112600,Gasolina,163,AUTO,True,Murcia,4.41,1.81,1.69,1490,1122,-,200,9.7,7.2,165,2,5,19990
5299,DS,DS DS 7 Crossback,C,2020,60206,Diésel,130,MANUAL,False,Valencia,4.57,1.91,1.62,1420,1752,-,,102.0,,,1,5,23800
5300,Opel,Opel Corsa,C,2016,103325,Gasolina,75,MANUAL,True,Valencia,4.02,1.75,1.48,1163,1120,-,167,14.0,5.2,120,1,4,8390
5301,Ford,Ford Focus,C,2016,80708,Diésel,120,MANUAL,True,Valencia,4.36,1.82,1.47,1343,1262,-,193,10.5,3.8,98,2,5,13800
5302,Seat,Seat Ibiza,C,2019,81344,Gasolina,95,MANUAL,True,Murcia,4.06,1.78,1.44,1134,1165,-,182,10.9,4.6,105,2,5,12490
5303,Mitsubishi,Mitsubishi ASX,C,2018,75095,Gasolina,117,MANUAL,True,Oviedo,4.37,1.81,1.64,1285,1183,-,183,11.5,6.6,152,1,5,18490
5304,Peugeot,Peugeot Rifter,C,2019,39972,Diésel,130,AUTO,True,Murcia,4.75,1.85,1.88,1540,1900,-,179,4.4,117.0,,2,5,19826
5305,Citroën,Citroën Berlingo,C,2019,144643,Diésel,130,MANUAL,False,,4.4,1.85,1.8,1430,,-,185,4.0,110.0,,2,5,16090
5306,Volkswagen,Volkswagen Golf,C,2020,40571,Gasolina,130,MANUAL,True,Castellón,4.26,1.79,1.49,1280,1270,-,210,9.1,5.6,113,1,5,20500
5307,Mazda,Mazda Mazda3,C,2017,64220,Diésel,150,AUTO,False,Murcia,4.47,1.8,1.47,1405,1263,-,201,9.7,4.8,127,2,5,15990
5308,Ford,Ford Kuga,B,2013,101511,Diésel,163,AUTO,True,Barcelona,4.52,1.84,1.69,1707,1653,-,196,10.4,6.2,162,2,5,15800
5309,Citroën,Citroën C-Elysée,C,2014,90645,Gasolina,72,MANUAL,False,Barcelona,4.43,1.75,1.47,1055,1000,-,160,14.2,5.2,119,1,2,6200
5310,Ford,Ford Focus,B,2014,71434,Diésel,115,MANUAL,False,Alicante,4.36,1.82,1.48,1344,1148,-,193,10.8,4.2,109,1,5,10490
5311,Ford,Ford Ka,C,2011,141847,Gasolina,69,MANUAL,False,Murcia,3.62,1.66,1.51,940,747,-,159,13.1,5.1,119,1,2,4590
5312,Peugeot,Peugeot 3008,C,2019,125490,Diésel,130,AUTO,False,,4.45,1.84,1.62,1315,1482,-,192,11.5,4.1,109,1,5,16440
5313,Nissan,Nissan JUKE,C,2018,44958,Gasolina,115,MANUAL,False,,4.14,1.77,1.57,1236,1189,-,178,10.8,5.7,128,2,5,15500
5314,Peugeot,Peugeot Partner,C,2018,78845,Diésel,100,MANUAL,True,,4.38,1.86,1.86,1320,,-,166,4.3,119.0,,2,5,15500
5315,Seat,Seat Ateca,C,2018,64703,Gasolina,115,MANUAL,False,,4.36,1.84,1.6,1280,,-,183,11.0,5.2,119,2,5,16490
5316,Toyota,Toyota Rav4,ECO,2019,100024,Híbrido,218,AUTO,False,Barcelona,4.6,1.86,1.69,1665,,-,180,8.4,4.6,105,1,5,32490
5317,Peugeot,Peugeot Partner,C,2017,150862,Diésel,100,MANUAL,False,Sevilla,4.38,1.86,1.86,1320,,-,166,4.3,119.0,,2,5,12490
5318,Mazda,Mazda CX-3,C,2019,17382,Gasolina,121,MANUAL,False,La,4.28,1.77,1.54,1259,1260,-,192,9.0,6.6,149,2,5,19900
5319,Nissan,Nissan X-TRAIL,C,2018,37031,Diésel,130,MANUAL,True,Barcelona,4.69,1.82,1.74,1505,1996,-,188,10.5,5.1,133,2,5,24490
5320,Hyundai,Hyundai Kona,ECO,2022,30199,Híbrido,141,AUTO,True,Córdoba,4.21,1.8,1.57,1376,1156,-,161,11.0,4.9,112,1,5,22800
5321,Peugeot,Peugeot Partner,C,2018,127893,Diésel,100,MANUAL,True,,4.38,1.81,1.8,1320,,-,166,4.3,113.0,,1,5,13500
5322,Suzuki,Suzuki SX4 S-Cross,B,2014,159432,Diésel,120,MANUAL,False,Alicante,4.3,1.77,1.59,1240,,-,180,12.0,4.4,115,2,5,9850
5323,Fiat,Fiat 500,C,2018,44051,Gasolina,69,AUTO,False,Alicante,3.57,1.63,1.49,865,550,-,160,12.9,4.9,115,2,5,13990
5324,Volvo,Volvo V40,C,2019,94575,Diésel,120,AUTO,False,Granada,4.37,1.8,1.44,1577,1032,-,190,10.5,4.5,118,2,5,18890
5325,Opel,Opel Insignia,B,2015,183792,Diésel,140,MANUAL,False,Vizcaya,4.84,1.86,1.5,1613,1470,-,205,10.9,3.7,98,1,5,8900
5326,Peugeot,Peugeot Boxer,B,2016,165745,Diésel,130,MANUAL,False,Madrid,5.41,2.05,2.52,2032,,-,155,6.2,163.0,,2,5,16490
5327,Infiniti,Infiniti Q30,C,2018,63167,Gasolina,156,AUTO,True,,4.43,1.81,1.5,1463,,-,215,8.9,5.8,134,2,5,18490
5328,Peugeot,Peugeot 208,C,2015,41595,Gasolina,82,MANUAL,True,Girona,3.97,1.74,1.46,1040,1076,-,175,12.2,4.5,104,1,5,10350
5329,Nissan,Nissan JUKE,C,2018,75617,Gasolina,115,MANUAL,False,,4.14,1.77,1.57,1236,1189,-,178,10.8,5.7,128,2,5,12990
5330,Audi,Audi S5,C,2012,108153,Gasolina,333,AUTO,False,Alicante,4.64,1.85,1.38,1955,,-,250,5.4,8.5,199,1,5,24490
5331,Skoda,Skoda Octavia,C,2022,42297,Gasolina,245,AUTO,True,Pontevedra,4.69,1.83,1.47,1464,1700,-,244,6.7,7.1,151,2,5,36990
5332,Seat,Seat Ateca,C,2019,38118,Gasolina,150,MANUAL,True,Alicante,4.36,1.84,1.62,1355,,-,201,8.5,5.5,126,2,5,23490
5333,Renault,Renault Mégane,C,2019,83289,Gasolina,140,MANUAL,True,Sevilla,4.36,1.81,1.45,1231,1247,-,205,9.5,5.2,120,2,5,14990
5334,Volkswagen,Volkswagen Tiguan,C,2023,21381,Diésel,150,AUTO,True,Huelva,4.51,1.84,1.68,1640,1655,-,200,9.4,5.7,122,2,5,32892
5335,Renault,Renault Mégane,C,2020,64489,Diésel,115,MANUAL,False,Alicante,4.36,1.81,1.45,1315,1247,-,190,11.1,4.5,119,2,5,18990
5336,Citroën,Citroën C4 Picasso,C,2015,149774,Diésel,150,AUTO,False,Huelva,4.43,1.83,1.63,1490,,-,207,10.1,4.3,112,2,5,12900
5337,Seat,Seat León,ECO,2019,63293,GNC,130,AUTO,False,Barcelona,4.28,1.82,1.44,1334,,-,206,9.9,96.0,,2,5,16990
5338,Seat,Seat León,B,2010,154854,Diésel,105,MANUAL,False,,4.32,1.77,1.46,1365,,-,185,11.7,4.5,119,1,5,6200
5339,Jeep,Jeep Renegade,B,2015,128949,Diésel,120,MANUAL,False,Vizcaya,4.23,1.8,1.66,1404,,-,187,10.2,4.6,120,2,5,13200
5340,KIA,KIA Ceed,B,2015,156064,Diésel,90,MANUAL,False,Barcelona,4.31,1.78,1.47,1365,1318,-,170,13.5,4.1,109,2,5,8300
5341,Mazda,Mazda Mazda3,C,2016,131398,Diésel,105,MANUAL,False,Barcelona,4.46,1.8,1.45,1395,1263,-,185,11.0,3.8,99,1,5,12890
5342,Mercedes,Mercedes CLA,C,2023,28007,Diésel,150,AUTO,False,Castellón,4.69,1.83,1.44,1570,1370,-,221,8.4,5.0,132,2,5,37500
5343,Seat,Seat Alhambra,C,2019,89165,Gasolina,150,MANUAL,False,,4.85,1.9,1.74,1695,2430,-,200,9.9,6.5,150,2,5,25500
5344,Mitsubishi,Mitsubishi ASX,C,2015,77529,Gasolina,117,MANUAL,False,Barcelona,4.3,1.77,1.63,1260,1219,-,183,11.5,5.8,135,1,5,13490
5345,Hyundai,Hyundai i30,C,2018,49636,Gasolina,120,MANUAL,True,Barcelona,4.34,1.8,1.46,1268,1301,-,190,11.1,4.9,126,2,5,14450
5346,Renault,Renault Kangoo Furgón,C,2020,128343,Diésel,75,MANUAL,False,Girona,4.28,1.83,1.81,1300,,-,150,4.6,112.0,,2,4,9900
5347,Peugeot,Peugeot 2008,B,2014,98453,Diésel,115,MANUAL,False,,4.16,1.74,1.56,1180,1194,-,188,10.4,4.0,105,2,5,8504
5348,Opel,Opel Zafira,B,2009,123136,Diésel,110,MANUAL,False,Gipuzkoa,4.47,1.8,1.64,1615,1820,-,179,13.4,5.7,139,2,5,5990
5349,Ford,Ford Fiesta,C,2020,28498,Gasolina,100,MANUAL,False,Valencia,4.07,1.74,1.5,1101,1093,-,182,10.5,4.7,135,2,5,16490
5350,Toyota,Toyota C-HR,ECO,2020,51783,Híbrido,122,AUTO,True,,4.39,1.8,1.56,1495,1102,-,170,11.0,3.8,86,2,5,22490
5351,Volkswagen,Volkswagen Golf,C,2019,60681,Gasolina,245,AUTO,True,,4.26,1.79,1.49,1415,1270,-,248,6.2,7.4,140,2,5,27190
5352,BMW,BMW Serie 1,C,2017,122303,Diésel,116,AUTO,False,Barcelona,4.33,1.77,1.44,1395,1200,-,200,10.3,4.0,97,2,5,15490
5353,Ford,Ford Kuga,B,2009,120722,Diésel,136,MANUAL,True,Barcelona,4.44,1.84,1.68,1573,1355,-,182,10.6,6.3,159,2,5,9200
5354,Peugeot,Peugeot Traveller,C,2019,122162,Diésel,150,MANUAL,True,Barcelona,4.96,1.92,1.9,1705,2550,-,184,10.3,5.7,144,1,5,29490
5355,Dacia,Dacia Lodgy,B,2014,157650,Diésel,107,MANUAL,False,Madrid,4.5,1.75,1.68,1205,2617,-,175,11.6,4.4,116,2,4,8850
5356,Peugeot,Peugeot 3008,C,2022,52303,Diésel,130,MANUAL,True,Barcelona,4.45,1.84,1.62,1429,1482,-,192,11.9,5.0,130,2,5,17727
5357,Mitsubishi,Mitsubishi Outlander,C,2016,147889,Diésel,150,MANUAL,True,Alicante,4.7,1.81,1.68,1510,1718,-,200,10.0,4.9,130,1,5,15490
5358,Citroën,Citroën Berlingo,C,2019,28192,Gasolina,110,MANUAL,True,Barcelona,4.4,1.85,1.8,1356,983,-,170,5.0,158.0,,2,5,19490
5359,Peugeot,Peugeot 2008,C,2018,88164,Diésel,100,MANUAL,False,Badajoz,4.16,1.74,1.56,1160,1400,-,180,11.3,3.7,97,2,5,13200
5360,Seat,Seat León,ECO,2019,106771,GNC,130,AUTO,True,,4.28,1.82,1.44,1334,,-,206,9.9,96.0,,2,5,16890
5361,Volkswagen,Volkswagen Polo,B,2014,106862,Diésel,90,MANUAL,False,Cádiz,3.97,1.68,1.46,1157,952,-,180,11.5,4.2,109,2,5,9750
5362,KIA,KIA Ceed,C,2016,132241,Diésel,136,MANUAL,True,Madrid,4.31,1.78,1.47,1289,1318,-,197,10.2,4.0,102,2,5,13990
5363,Ford,Ford Fiesta,B,2009,113420,Diésel,68,MANUAL,True,Vizcaya,3.95,1.72,1.43,1030,979,-,162,14.0,4.2,110,2,5,6200
5364,Citroën,Citroën Berlingo,C,2017,124176,Diésel,120,MANUAL,True,Almería,4.38,1.81,1.86,1398,,-,178,4.3,113.0,,2,5,14990
5365,Renault,Renault Clio,ECO,2019,111402,GLP,90,MANUAL,False,,4.06,1.73,1.45,1089,1146,-,180,12.2,6.9,109,2,5,9490
5366,Toyota,Toyota C-HR,ECO,2018,80480,Híbrido,122,AUTO,True,Sevilla,4.36,1.8,1.56,1495,1160,-,170,11.0,3.8,87,2,5,22900
5367,Renault,Renault Captur,C,2019,56368,Gasolina,90,MANUAL,True,,4.12,1.78,1.57,1248,1235,-,171,13.1,5.4,122,2,5,13900
5368,Opel,Opel Astra,C,2021,89926,Diésel,122,MANUAL,False,,4.37,1.81,1.49,1371,1210,-,210,10.2,4.4,116,2,5,16490
5369,Jeep,Jeep Compass,C,2019,98882,Diésel,140,AUTO,True,Toledo,4.39,1.82,1.65,1619,1251,-,190,10.5,6.3,159,2,5,22500
5370,Ford,Ford Focus C-MAX,,2004,238519,Diésel,136,MANUAL,True,Madrid,4.33,1.83,1.6,1523,1620,-,200,9.6,5.6,148,2,5,2690
5371,Peugeot,Peugeot Expert,C,2021,11386,Diésel,120,MANUAL,False,Córdoba,4.96,1.92,1.9,1570,,-,160,4.9,164.0,,1,5,22990
5372,Renault,Renault Clio,C,2019,62090,Diésel,75,MANUAL,True,Vizcaya,4.06,1.73,1.45,1159,1146,-,181,12.0,4.0,106,2,5,11390
5373,BMW,BMW Serie 1,C,2019,90783,Diésel,150,MANUAL,False,Cádiz,4.33,1.77,1.42,1470,1200,-,212,8.4,4.6,120,2,5,23290
5374,Smart,Smart roadster,C,2006,106102,Gasolina,82,AUTO,False,Madrid,3.43,1.62,1.19,790,,-,175,10.9,5.1,122,2,5,7900
5375,Chevrolet,Chevrolet Cruze,C,2013,117619,Gasolina,124,MANUAL,True,Toledo,4.51,1.8,1.48,1305,1254,-,190,12.0,6.6,153,1,5,7190
5376,Mini,Mini CLUBMAN,C,2016,92727,Diésel,190,MANUAL,False,Cádiz,4.25,1.8,1.44,1460,1250,-,225,7.4,4.5,119,2,5,18750
5377,Dacia,Dacia Duster,C,2019,125551,Gasolina,115,MANUAL,True,Madrid,4.34,1.8,1.69,1179,1478,-,172,11.9,6.5,149,2,5,14190
5378,DS,DS DS 5,C,2016,75716,Diésel,120,MANUAL,True,Córdoba,4.53,1.87,1.51,1428,,-,191,11.7,4.0,104,2,5,12390
5379,Peugeot,Peugeot 807,,2005,266248,Diésel,109,MANUAL,False,Madrid,4.73,1.85,1.85,1736,2948,-,172,13.4,7.2,189,1,5,2300
5380,Opel,Opel Crossland X,C,2017,77947,Gasolina,110,MANUAL,True,Alicante,4.21,1.83,1.61,1245,1255,-,188,10.6,4.9,111,2,5,13200
5381,Seat,Seat Ibiza,C,2019,105189,Gasolina,80,MANUAL,False,,4.06,1.78,1.44,1099,1165,-,169,14.7,5.0,112,2,5,10300
5382,Seat,Seat León,C,2020,50314,Gasolina,130,MANUAL,True,,4.37,1.8,1.46,1302,,-,213,9.4,4.8,111,2,5,18880
5383,Citroën,Citroën C4,C,2013,121474,Gasolina,120,MANUAL,False,,4.33,1.79,1.5,1205,1183,-,193,10.8,6.2,143,2,5,7990
5384,Toyota,Toyota Land Cruiser,C,2019,87416,Diésel,177,AUTO,True,Madrid,4.57,1.86,1.83,1960,720,-,175,12.7,9.4,246,2,5,47990
5385,Renault,Renault Master,C,2023,16670,Diésel,145,MANUAL,False,Madrid,0.0,0.0,0.0,,,-,,,,,1,5,61900
5386,Opel,Opel Corsa,C,2015,36402,Gasolina,90,MANUAL,False,,4.02,1.75,1.48,1163,1120,-,175,13.2,5.2,120,1,5,8800
5387,Peugeot,Peugeot 3008,C,2016,143486,Diésel,120,MANUAL,False,Córdoba,4.37,1.84,1.64,1420,1241,-,183,12.0,4.1,108,2,5,10800
5388,Volkswagen,Volkswagen Sharan,C,2017,130000,Diésel,184,AUTO,True,Madrid,4.85,1.9,1.74,1804,2297,-,213,8.9,5.4,139,2,5,27250
5389,Volkswagen,Volkswagen Scirocco,B,2014,212600,Diésel,140,MANUAL,False,Barcelona,4.26,1.81,1.4,1379,1006,-,207,9.3,4.5,118,2,5,10500
5390,Renault,Renault Grand Scénic,C,2019,97224,Gasolina,140,MANUAL,False,,4.63,1.87,1.66,1495,,-,195,5.6,122.0,,2,5,19200
5391,Volkswagen,Volkswagen Polo,C,2013,79246,Gasolina,90,AUTO,True,Navarra,3.97,1.68,1.46,1129,952,-,182,10.9,5.3,124,2,3,13290
5392,Mercedes,Mercedes GLA,C,2015,112720,Diésel,136,AUTO,False,Girona,4.42,1.8,1.49,1505,1235,-,205,9.5,4.2,110,2,5,19500
5393,Audi,Audi A1,C,2020,93317,Gasolina,116,AUTO,True,Alicante,4.03,1.74,1.41,1200,1090,-,203,9.4,6.3,112,1,5,23190
5394,Land Rover,Land Rover Range Rover Evoque,ECO,2021,51767,Híbrido Enchufable,309,AUTO,False,Madrid,4.37,1.9,1.65,2157,1156,-,213,6.4,1.4,40,2,5,40990
5395,Opel,Opel Insignia,C,2012,110324,Gasolina,140,MANUAL,False,Navarra,4.83,1.86,1.5,1513,1465,-,205,10.9,5.6,134,1,5,9990
5396,Hyundai,Hyundai i30,B,2013,132909,Diésel,110,MANUAL,True,Madrid,4.3,1.78,1.47,1365,1316,-,185,12.3,4.1,109,2,5,9290
5397,Audi,Audi A6,B,2003,165648,Gasolina,220,AUTO,True,Córdoba,4.8,1.81,1.45,1640,,-,237,8.7,11.3,271,2,5,4300
5398,Ford,Ford Fiesta,C,2017,95424,Gasolina,82,MANUAL,True,Madrid,3.97,1.72,1.5,1055,974,-,167,13.3,5.2,120,2,5,9200
5399,Ford,Ford Focus,B,2010,172238,Diésel,136,AUTO,False,,4.47,1.84,1.5,1438,1546,-,200,9.9,5.8,156,2,5,5990
5400,Smart,Smart Forfour,C,2018,40029,Gasolina,90,AUTO,False,Barcelona,3.5,1.67,1.55,975,975,-,165,11.2,5.4,122,2,5,15300
5401,Lexus,Lexus NX,ECO,2018,95855,Híbrido,197,AUTO,True,,4.63,1.85,1.65,1720,1600,-,180,9.2,5.1,117,2,5,20735
5402,Peugeot,Peugeot 3008 Hybrid,0_EMISIONES,2020,41284,Híbrido Enchufable,300,AUTO,False,Madrid,4.45,1.84,1.62,1853,1482,-,235,6.1,1.5,59,2,5,34300
5403,Toyota,Toyota Rav4,ECO,2016,144995,Híbrido,197,AUTO,True,Barcelona,4.61,1.85,1.68,1700,,-,185,8.3,5.0,115,2,5,19900
5404,BMW,BMW Serie 3,B,2000,209951,Gasolina,118,MANUAL,False,Murcia,4.49,1.76,1.37,1360,,-,206,10.4,188.0,,1,4,3990
5405,Volkswagen,Volkswagen T-Roc,C,2017,93731,Gasolina,150,MANUAL,False,,4.23,1.82,1.57,1330,1290,-,205,8.4,5.3,121,2,5,19390
5406,Ford,Ford Kuga,C,2017,67614,Diésel,120,MANUAL,True,Málaga,4.52,1.84,1.69,1614,1603,-,174,12.7,4.4,115,2,5,17090
5407,KIA,KIA Stonic,ECO,2022,33668,Híbrido,120,MANUAL,True,Málaga,4.14,1.76,1.5,1150,1155,-,185,10.4,5.5,119,2,5,19090
5408,BMW,BMW Z4,C,2009,73894,Gasolina,150,MANUAL,False,Córdoba,4.09,1.78,1.3,1295,,-,220,8.2,7.4,176,2,5,12900
5409,Seat,Seat León,C,2016,119728,Gasolina,125,MANUAL,True,Barcelona,4.54,1.82,1.44,1257,1470,-,203,9.4,5.2,120,1,5,14590
5410,Volkswagen,Volkswagen Polo,C,2021,18223,Gasolina,95,AUTO,False,Jaén,4.05,1.75,1.46,1180,1125,-,187,10.8,5.7,106,2,5,18790
5411,Seat,Seat León,C,2017,135017,Gasolina,150,MANUAL,False,Murcia,4.28,1.82,1.44,1241,1210,-,215,8.0,4.9,114,2,5,16990
5412,Seat,Seat Ibiza,C,2020,57574,Gasolina,115,AUTO,False,Jaén,4.06,1.78,1.44,1172,1165,-,193,9.5,6.2,140,2,5,18150
5413,Nissan,Nissan QASHQAI,C,2019,161995,Gasolina,140,MANUAL,False,,4.39,1.81,1.59,1300,1598,-,193,10.5,5.7,130,2,5,15190
5414,Renault,Renault Captur,C,2018,43824,Diésel,110,MANUAL,False,,4.12,1.78,1.57,1205,1235,-,180,11.4,3.7,101,2,5,15800
5415,Citroën,Citroën Berlingo,C,2019,61108,Diésel,130,AUTO,True,Murcia,4.75,1.85,1.84,1520,1538,-,184,4.2,150.0,,2,5,24750
5416,Honda,Honda CR-V,B,2014,121638,Diésel,120,MANUAL,False,Málaga,4.57,1.82,1.69,1541,1669,-,182,11.2,4.5,119,2,5,14900
5417,Seat,Seat León,ECO,2019,70471,GNC,130,AUTO,False,Barcelona,4.28,1.82,1.46,1334,,-,206,9.9,96.0,,2,5,16700
5418,Renault,Renault Captur,C,2014,93122,Gasolina,90,MANUAL,False,Murcia,4.12,1.78,1.57,1101,1235,-,171,12.9,4.9,113,2,5,10490
5419,Jeep,Jeep Renegade,C,2019,153324,Gasolina,120,MANUAL,True,,4.24,1.81,1.67,1320,1297,-,185,11.2,6.1,138,2,5,12990
5420,SsangYong,SsangYong Tivoli,C,2021,49379,Gasolina,128,MANUAL,True,Madrid,4.22,1.8,1.61,1369,1115,-,181,7.0,158.0,,2,5,15490
5421,Peugeot,Peugeot 308,C,2015,103506,Diésel,120,MANUAL,False,Córdoba,4.59,1.8,1.46,1200,1775,-,194,10.1,3.9,102,2,5,10400
5422,Hyundai,Hyundai i30,C,2014,97514,Gasolina,100,MANUAL,False,Alicante,4.3,1.78,1.47,1185,1316,-,182,12.8,6.0,139,2,5,9990
5423,Mercedes,Mercedes CLA,C,2016,148197,Diésel,177,AUTO,True,,4.63,1.78,1.43,1525,,-,232,7.7,4.2,109,1,5,21800
5424,Citroën,Citroën C4,B,2007,369956,Diésel,92,MANUAL,True,Vizcaya,4.26,1.77,1.46,1257,1023,-,180,12.5,4.7,125,2,5,1800
5425,Seat,Seat León,C,2014,91113,Gasolina,122,MANUAL,False,,4.27,1.82,1.44,1224,1210,-,202,9.3,5.2,120,2,5,13900
5426,Renault,Renault Espace,C,2017,119202,Diésel,160,AUTO,False,Sevilla,4.86,1.89,1.68,1659,2101,-,202,9.9,4.6,120,2,5,20500
5427,Peugeot,Peugeot 2008,C,2017,70480,Diésel,120,MANUAL,False,Córdoba,4.16,1.74,1.56,1275,1400,-,190,9.6,3.7,96,2,5,14400
5428,KIA,KIA Carens,B,2014,118189,Diésel,115,MANUAL,False,Córdoba,4.53,1.81,1.61,1607,1694,-,181,13.0,4.6,120,2,5,10200
5429,Toyota,Toyota Auris,ECO,2018,49314,Híbrido,136,AUTO,False,Barcelona,4.33,1.76,1.48,1385,1200,-,180,10.9,3.9,91,2,5,17800
5430,Toyota,Toyota Rav4,ECO,2019,101568,Híbrido,218,AUTO,True,Alicante,4.6,1.86,1.69,1665,1690,-,180,8.4,4.6,105,1,5,30900
5431,Lexus,Lexus LS,ECO,2018,102493,Híbrido,359,AUTO,False,Alicante,5.24,1.9,1.46,2250,,-,250,5.5,7.1,161,2,5,41231
